date,open,high,low,close,volume
11/28/21,47.0,47.0,45.2,46.4,214222.0
11/29/21,46.4,47.0,46.0,46.8,109929.0
11/30/21,46.1,47.1,46.1,46.2,155195.0
12/01/21,46.9,48.0,46.9,47.6,119875.0
12/02/21,47.9,49.7,46.2,48.9,283713.0
12/12/21,49.8,50.0,48.5,49.3,170704.0
12/13/21,49.1,49.2,46.9,47.3,298338.0
12/14/21,47.0,47.8,46.6,46.7,143000.0
12/15/21,46.7,47.7,46.7,47.1,91930.0
12/19/21,47.0,47.5,46.3,46.6,85995.0
