date,open,high,low,close,volume
11/28/21,64.1,64.8,61.1,62.5,97785.0
11/29/21,63.9,63.9,62.5,62.6,39233.0
11/30/21,63.7,63.7,62.2,62.5,99486.0
12/01/21,64.0,65.0,63.0,64.2,108671.0
12/02/21,63.8,64.8,62.7,63.9,91221.0
12/12/21,66.2,66.2,64.1,64.5,264382.0
12/13/21,64.7,64.8,63.0,64.5,119480.0
12/14/21,64.0,64.4,63.0,63.1,59897.0
12/15/21,63.2,63.9,63.2,63.8,17803.0
12/19/21,63.4,63.7,61.8,62.3,93087.0
