date,open,high,low,close,volume
11/28/21,64.1,65.7,62.0,64.7,149979.0
11/29/21,64.7,66.5,64.7,65.0,159910.0
11/30/21,66.3,66.3,62.8,63.4,113971.0
12/01/21,64.0,66.0,63.2,63.6,111332.0
12/02/21,61.2,64.8,61.2,64.5,102308.0
12/12/21,65.5,66.4,64.2,65.7,640626.0
12/13/21,65.8,67.8,65.6,67.5,387637.0
12/14/21,68.3,69.3,67.5,68.5,572637.0
12/15/21,69.6,69.6,66.5,67.6,370886.0
12/19/21,66.4,68.3,64.2,65.2,201979.0
