date,open,high,low,close,volume
11/28/21,198.0,203.0,191.0,191.4,2715.0
11/28/21,29.0,29.0,27.9,28.5,149548.0
11/28/21,8.0,8.1,7.9,7.9,2518169.0
11/28/21,15.8,15.8,15.2,15.2,3670677.0
11/28/21,8.7,8.8,8.6,8.7,147600.0
11/28/21,38.6,38.6,36.5,37.5,266645.0
11/28/21,19.2,19.7,18.8,19.5,897231.0
11/28/21,56.7,57.8,55.1,55.6,293465.0
11/28/21,56.0,56.0,53.0,53.3,203259.0
11/28/21,13.6,13.6,13.4,13.5,175786.0
11/28/21,259.9,260.0,253.3,254.2,2846.0
11/28/21,51.3,51.9,49.1,49.5,160111.0
11/28/21,50.8,50.8,49.7,50.1,242507.0
11/28/21,32.3,32.7,30.1,30.5,5131793.0
11/28/21,531.0,540.0,530.0,535.0,2694.0
11/28/21,81.0,81.0,79.5,80.0,52297.0
11/28/21,7.1,7.2,6.8,6.9,387303.0
11/28/21,11.1,11.1,10.7,10.8,235337.0
11/28/21,17.4,18.0,17.4,17.7,86826.0
11/28/21,161.8,161.8,159.0,160.3,34848.0
11/28/21,19.1,19.9,18.7,18.9,29645329.0
11/28/21,81.6,84.0,81.0,82.5,265674.0
11/28/21,102.9,103.9,100.2,101.6,1818703.0
11/28/21,48.8,48.8,47.0,47.0,117107.0
11/28/21,214.1,216.8,210.0,210.3,16909.0
11/28/21,127.5,132.0,127.0,128.9,8617.0
11/28/21,75.2,75.2,73.4,73.5,22018.0
11/28/21,12.9,12.9,12.1,12.2,1709493.0
11/28/21,33.3,33.3,31.4,31.9,1418832.0
11/28/21,47.9,47.9,46.1,46.3,106279.0
11/28/21,9.0,9.0,8.6,8.9,439884.0
11/28/21,487.0,488.0,478.0,484.4,24421.0
11/28/21,55.5,55.8,53.6,53.7,76925.0
11/28/21,26.2,26.4,25.2,25.3,96920.0
11/28/21,5.8,5.9,5.7,5.7,271425.0
11/28/21,109.2,109.2,106.0,107.4,64243.0
11/28/21,5.6,5.6,5.5,5.5,933868.0
11/28/21,81.0,81.0,78.0,78.6,24269.0
11/28/21,53.7,53.7,52.8,53.1,905934.0
11/28/21,86.9,88.4,82.0,83.0,109109.0
11/28/21,84.1,84.1,81.1,82.7,21125.0
11/28/21,15.5,15.5,14.9,15.0,5873119.0
11/28/21,61.5,63.0,61.5,61.7,35757.0
11/28/21,9.1,9.1,8.4,8.6,235180.0
11/28/21,7.1,7.1,7.1,7.1,20722.0
11/28/21,22.3,22.4,22.2,22.3,527926.0
11/28/21,16.2,16.4,15.9,16.0,655583.0
11/28/21,52.9,52.9,51.1,51.6,52305.0
11/28/21,59.2,59.2,53.7,53.7,20521.0
11/28/21,23.0,23.2,22.1,22.2,231372.0
11/28/21,100.4,101.3,97.8,98.1,15038.0
11/28/21,120.2,126.0,119.7,122.9,37501.0
11/28/21,98.3,103.4,98.3,100.2,4328168.0
11/28/21,26.4,27.0,26.0,26.1,170331.0
11/28/21,37.7,39.0,36.0,36.6,323162.0
11/28/21,48.7,49.0,47.9,48.8,121547.0
11/28/21,26.9,27.4,26.9,26.9,998801.0
11/28/21,327.0,329.2,315.0,316.1,96363.0
11/28/21,239.6,250.0,236.0,250.0,2047.0
11/28/21,44.1,44.8,43.6,43.8,331909.0
11/28/21,139.9,139.9,135.1,135.7,9252.0
11/28/21,51.6,52.5,51.0,51.4,342058.0
11/28/21,4980.0,4980.0,4836.0,4870.0,229.0
11/28/21,10.1,10.1,10.0,10.0,212555.0
11/28/21,11.0,11.1,10.9,10.9,24350.0
11/28/21,83.6,85.8,81.0,81.2,19890.0
11/28/21,1302.4,1305.0,1299.0,1299.0,10027.0
11/28/21,905.2,905.2,887.2,890.2,377.0
11/28/21,50.2,50.4,47.6,48.5,177621.0
11/28/21,9.8,10.0,9.6,9.7,1087730.0
11/28/21,6.3,6.3,5.8,6.0,341927.0
11/28/21,38.8,39.0,38.5,38.6,562234.0
11/28/21,23.5,23.5,22.1,22.2,90519.0
11/28/21,52.4,52.6,51.8,51.9,74646.0
11/28/21,35.0,35.1,34.1,34.2,231485.0
11/28/21,44.5,44.5,42.0,42.4,632258.0
11/28/21,61.0,61.8,60.3,60.5,40143.0
11/28/21,24.6,25.0,23.9,24.2,653602.0
11/28/21,41.9,43.0,41.5,42.6,3890675.0
11/28/21,15.4,15.5,15.2,15.2,189556.0
11/28/21,20.2,20.2,19.5,19.6,116733.0
11/28/21,26.9,26.9,25.1,25.1,59365.0
11/28/21,53.0,54.4,51.4,51.7,589276.0
11/28/21,73.8,74.6,71.2,73.5,32229.0
11/28/21,83.0,83.0,79.3,80.6,23694.0
11/28/21,32.8,33.3,32.5,32.5,200291.0
11/28/21,25.2,25.2,24.3,24.4,140342.0
11/28/21,165.6,165.6,151.1,158.0,1021.0
11/28/21,18.6,18.8,18.0,18.2,1149421.0
11/28/21,40.1,41.1,39.0,40.6,755838.0
11/28/21,9.0,9.0,8.6,8.6,156034.0
11/28/21,9.6,9.6,9.3,9.5,117961.0
11/28/21,9.6,9.7,9.4,9.5,216401.0
11/28/21,22.8,22.9,22.1,22.6,142339.0
11/28/21,25.2,25.7,24.5,24.8,42010.0
11/28/21,30.3,31.0,29.5,30.4,248271.0
11/28/21,17.4,17.4,16.4,16.5,773915.0
11/28/21,74.0,74.0,66.3,67.9,5218.0
11/28/21,15.7,15.7,14.9,14.9,1103030.0
11/28/21,24.1,25.2,24.0,24.2,255911.0
11/28/21,18.9,18.9,18.3,18.3,140388.0
11/28/21,15.4,15.6,15.1,15.3,167775.0
11/28/21,168.3,168.9,167.8,167.9,13063.0
11/28/21,47.5,49.0,44.0,46.4,30724.0
11/28/21,44.9,44.9,44.9,44.9,15398.0
11/28/21,27.4,27.4,26.5,26.7,186964.0
11/28/21,432.2,432.2,411.0,416.1,2246.0
11/28/21,64.1,64.6,63.6,63.8,34935.0
11/28/21,600.1,608.0,570.0,577.5,22425.0
11/28/21,74.3,75.0,72.1,73.0,104948.0
11/28/21,16.5,16.5,16.1,16.2,2120046.0
11/28/21,31.8,31.8,29.2,29.4,346530.0
11/28/21,98.2,104.9,97.9,98.5,379825.0
11/28/21,51.4,51.8,50.9,51.1,50462.0
11/28/21,218.3,218.7,214.7,217.2,253380.0
11/28/21,21.8,21.8,20.6,20.7,1172236.0
11/28/21,163.0,163.0,157.5,158.0,5111.0
11/28/21,78.1,80.5,75.5,76.3,63482.0
11/28/21,11.0,11.1,10.5,10.6,2368557.0
11/28/21,98.0,103.8,97.5,99.4,57764.0
11/28/21,39.4,39.4,38.5,38.8,417349.0
11/28/21,35.1,35.1,32.6,33.0,7893.0
11/28/21,55.0,55.0,53.1,53.5,5440.0
11/28/21,10.1,10.2,9.8,9.9,111769.0
11/28/21,123.6,123.6,120.2,120.2,252.0
11/28/21,35.4,35.8,35.0,35.3,114945.0
11/28/21,20.0,20.3,18.4,18.4,605149.0
11/28/21,6.1,6.1,5.9,6.1,810616.0
11/28/21,35.0,35.0,33.3,33.5,20432.0
11/28/21,7.3,7.3,6.8,7.0,365018.0
11/28/21,16.3,16.4,16.0,16.1,913824.0
11/28/21,2858.4,2859.7,2844.9,2859.7,166.0
11/28/21,10.1,10.1,9.8,9.9,240587.0
11/28/21,52.3,52.8,51.2,52.6,347354.0
11/28/21,21.1,21.4,20.8,20.9,230273.0
11/28/21,62.9,63.0,60.3,62.4,7010.0
11/28/21,254.0,254.0,246.0,246.9,119889.0
11/28/21,52.7,52.7,49.9,50.3,6955.0
11/28/21,25.0,25.4,24.9,25.2,745627.0
11/28/21,42.7,43.0,42.0,42.4,19629.0
11/28/21,9.8,9.8,9.6,9.6,883466.0
11/28/21,8.8,8.8,8.7,8.7,46400.0
11/28/21,21.9,22.6,21.6,21.8,199287.0
11/28/21,1141.9,1141.9,1115.0,1120.0,8092.0
11/28/21,260.2,267.5,260.1,263.4,19501.0
11/28/21,9.9,10.2,9.8,10.1,963634.0
11/28/21,10.0,10.1,9.8,9.9,67170.0
11/28/21,8.2,8.3,8.0,8.0,101811.0
11/28/21,7.1,7.1,6.9,7.1,91722.0
11/28/21,112.0,118.9,112.0,117.0,254.0
11/29/21,6.5,6.6,6.5,6.6,438076.0
11/29/21,21.1,21.5,20.9,21.1,176847.0
11/29/21,42.4,43.7,42.4,43.5,54808.0
11/29/21,27.3,27.7,27.0,27.0,97484.0
11/29/21,5.9,5.9,5.8,5.8,179132.0
11/29/21,14.6,14.8,14.4,14.6,1524457.0
11/29/21,28.9,30.5,28.0,29.1,340445.0
11/29/21,304.9,304.9,295.1,295.7,97576.0
11/29/21,153.6,155.0,151.0,154.7,16966.0
11/29/21,84.5,85.0,83.9,84.0,65687.0
11/29/21,22.8,23.8,22.8,23.8,3162010.0
11/29/21,56.6,57.8,56.6,57.8,82155.0
11/29/21,25.7,26.1,25.4,25.9,628106.0
11/29/21,31.0,32.6,30.6,32.3,4393814.0
11/29/21,26.8,27.4,26.8,27.2,13190.0
11/29/21,22.0,22.2,21.4,21.5,730989.0
11/29/21,52.8,53.8,52.6,53.2,87108.0
11/29/21,8.9,8.9,8.6,8.7,49692.0
11/29/21,44.1,44.9,43.6,44.0,82988.0
11/29/21,68.5,71.7,68.5,69.2,343336.0
11/29/21,26.0,26.4,26.0,26.3,86347.0
11/29/21,14.8,14.9,14.5,14.7,4957491.0
11/29/21,17.0,17.0,15.5,16.5,60883.0
11/29/21,61.0,62.5,60.6,61.9,1043546.0
11/29/21,393.8,393.8,388.0,390.0,750.0
11/29/21,214.0,214.0,210.1,213.0,3609.0
11/29/21,36.6,36.6,35.6,35.9,10258.0
11/29/21,393.9,394.9,384.1,385.1,181533.0
11/29/21,42.2,43.7,40.5,40.7,115998.0
11/29/21,129.9,132.9,126.0,129.1,19202.0
11/29/21,238.0,241.0,237.0,238.1,723.0
11/29/21,115.8,118.0,114.4,116.5,2605.0
11/29/21,119.9,119.9,115.1,115.8,13609.0
11/29/21,8.4,8.6,8.2,8.3,764380.0
11/29/21,285.0,293.0,285.0,287.2,2279.0
11/29/21,39.5,39.5,36.9,37.4,56725.0
11/29/21,18.3,18.4,17.9,17.9,252047.0
11/29/21,82.8,83.7,81.8,83.2,27710.0
11/29/21,64.7,64.7,62.7,62.7,40546.0
11/29/21,10.0,10.1,9.8,10.0,279368.0
11/29/21,100.0,100.0,98.2,100.0,304.0
11/29/21,96.8,99.6,94.0,94.0,50998.0
11/29/21,111.8,113.0,110.1,112.1,12972.0
11/29/21,19.9,20.2,19.9,20.2,80703.0
11/29/21,23.9,24.0,23.7,23.9,233211.0
11/29/21,882.0,883.3,872.0,875.2,1162.0
11/29/21,627.1,628.1,624.9,626.7,116877.0
11/29/21,33.2,33.7,32.8,33.3,636778.0
11/29/21,16.3,16.5,16.0,16.3,245558.0
11/29/21,57.9,59.9,57.8,58.0,287953.0
11/29/21,126.1,128.3,126.1,126.1,1904.0
11/29/21,23.9,24.3,23.7,23.8,211005.0
11/29/21,61.5,63.0,61.3,62.6,342202.0
11/29/21,173.0,174.9,170.6,174.1,19694.0
11/29/21,19.2,19.7,19.0,19.6,635175.0
11/29/21,16.8,16.9,16.4,16.5,67042.0
11/29/21,27.0,27.3,24.8,25.7,1282886.0
11/29/21,217.2,228.8,217.0,225.9,259125.0
11/29/21,21.3,21.7,21.1,21.7,77924.0
11/29/21,1762.5,1762.5,1760.0,1760.9,1517.0
11/29/21,162.6,164.0,157.5,158.8,5200809.0
11/29/21,49.9,50.2,48.1,48.4,35431.0
11/29/21,6.7,6.7,5.8,6.4,24180.0
11/29/21,117.1,120.7,117.1,120.0,1760.0
11/29/21,44.8,45.4,44.7,45.1,23115.0
11/29/21,36.4,37.1,36.4,36.9,388579.0
11/29/21,53.5,55.6,53.5,55.0,5939840.0
11/29/21,45.1,46.1,45.1,45.3,373225.0
11/29/21,180.0,180.9,179.0,179.5,118732.0
11/29/21,98.2,102.6,98.0,100.6,116844.0
11/29/21,67.5,67.7,66.8,67.5,162091.0
11/29/21,206.2,209.9,197.6,200.4,1778562.0
11/29/21,10.2,10.3,10.0,10.1,102662.0
11/29/21,17.9,18.3,17.5,17.8,159106.0
11/29/21,52.0,52.0,50.8,52.0,65810.0
11/29/21,11.8,12.1,11.6,12.0,263659.0
11/29/21,27.4,27.9,27.4,27.7,415061.0
11/29/21,39.8,40.4,39.5,39.9,349397.0
11/29/21,7.6,7.8,7.6,7.7,104339.0
11/29/21,114.5,115.8,114.5,114.8,29326.0
11/29/21,44.1,44.2,43.6,43.9,122071.0
11/29/21,32.8,33.3,32.8,33.0,62673.0
11/29/21,53.1,54.5,53.0,53.9,34301.0
11/29/21,162.5,169.9,160.2,161.6,101433.0
11/29/21,21.6,22.1,21.4,21.6,315510.0
11/29/21,60.1,62.6,60.1,61.9,16925.0
11/29/21,78.4,78.4,77.5,77.9,40497.0
11/29/21,7.9,8.2,7.9,7.9,623066.0
11/29/21,209.7,213.7,205.8,206.7,1145653.0
11/29/21,8.8,8.9,8.6,8.8,419561.0
11/29/21,36.3,36.3,35.9,35.9,19759.0
11/29/21,19.7,21.4,19.7,21.2,834224.0
11/29/21,39.4,39.5,38.6,38.6,20521.0
11/29/21,14.5,14.7,14.3,14.6,562126.0
11/29/21,72.8,72.8,70.6,71.1,11061.0
11/29/21,24.6,24.6,24.0,24.1,169052.0
11/29/21,66.0,67.4,66.0,66.4,81202.0
11/29/21,160.0,160.0,147.2,152.0,24820.0
11/29/21,15.1,15.5,15.1,15.3,610783.0
11/29/21,51.4,51.4,49.7,50.1,4140.0
11/29/21,83.0,84.3,81.9,83.0,489360.0
11/29/21,106.0,108.7,106.0,107.2,62791.0
11/29/21,38.8,39.0,38.1,38.5,124181.0
11/29/21,2305.0,2369.0,2305.0,2324.6,6097.0
11/29/21,38.1,38.4,38.0,38.1,79934.0
11/29/21,7.8,7.8,7.6,7.7,104606.0
11/29/21,6.4,6.5,6.4,6.4,170621.0
11/29/21,128.0,128.0,123.2,124.7,590.0
11/29/21,58.8,58.8,55.0,57.1,71013.0
11/29/21,50.0,51.0,49.9,50.4,79812.0
11/29/21,33.0,33.1,32.0,32.6,297632.0
11/29/21,36.5,36.9,33.9,34.3,171120.0
11/29/21,44.8,44.9,43.3,43.5,16458.0
11/29/21,40.8,41.4,40.3,40.4,125966.0
11/29/21,34.0,34.3,33.2,33.9,24488.0
11/29/21,10.4,10.6,10.4,10.5,377250.0
11/29/21,6.7,6.7,6.6,6.7,386209.0
11/29/21,12.9,13.2,12.9,13.1,1349019.0
11/29/21,4.6,4.8,4.6,4.8,2060860.0
11/29/21,11.7,12.1,11.7,12.0,766542.0
11/29/21,6.8,6.8,6.7,6.8,73547.0
11/29/21,48.7,48.7,48.1,48.1,32077.0
11/29/21,6.8,7.0,6.7,6.9,720822.0
11/29/21,5.6,5.6,5.5,5.5,841520.0
11/29/21,36.0,36.0,35.2,35.4,132785.0
11/29/21,16.2,16.4,16.0,16.2,230539.0
11/29/21,36.9,37.6,36.9,37.6,11045.0
11/29/21,7.5,7.6,7.4,7.5,101887.0
11/29/21,13.8,14.2,13.7,14.0,12759125.0
11/29/21,95.9,97.5,92.8,94.4,1610904.0
11/29/21,16.4,17.1,16.4,16.7,799092.0
11/29/21,13.9,14.2,13.8,13.9,317010.0
11/29/21,33.7,34.2,33.0,33.2,154467.0
11/29/21,227.0,234.8,225.0,225.9,35557.0
11/29/21,162.5,168.7,160.0,164.8,3564698.0
11/29/21,5.7,6.1,5.7,6.1,2946054.0
11/29/21,16.3,16.6,16.2,16.5,161993.0
11/29/21,33.6,33.6,30.1,32.0,9101.0
11/29/21,47.4,47.4,46.2,46.8,63211.0
11/29/21,20.8,21.4,20.6,21.1,2316927.0
11/29/21,360.4,361.4,359.2,359.9,29897.0
11/29/21,53.2,54.4,52.8,53.4,683110.0
11/29/21,103.0,104.5,101.0,101.4,28542.0
11/29/21,16.5,16.5,16.3,16.5,250051.0
11/29/21,7.8,7.8,7.7,7.8,117155.0
11/29/21,90.8,95.8,90.8,93.5,17948.0
11/29/21,22.3,22.5,22.1,22.3,508654.0
11/29/21,48.1,49.7,48.0,48.7,114591.0
11/29/21,282.5,287.0,275.6,284.1,5700.0
11/29/21,26.4,27.4,26.1,26.4,587055.0
11/29/21,44.0,45.1,44.0,44.1,14499.0
11/29/21,267.0,268.9,267.0,268.9,5577.0
11/29/21,18.8,19.0,18.6,18.8,427283.0
11/29/21,114.9,117.0,114.3,115.6,78868.0
11/29/21,6.9,6.9,6.6,6.8,59759.0
11/29/21,8.9,8.9,8.7,8.9,1062.0
11/29/21,10.4,10.5,10.2,10.5,12903.0
11/29/21,7.2,7.3,7.1,7.3,12056.0
11/29/21,5.5,5.5,5.4,5.4,152909.0
11/29/21,8.1,8.1,8.0,8.0,20001.0
11/29/21,60.0,61.5,59.6,60.6,482561.0
11/29/21,46.4,47.0,46.0,46.8,109929.0
11/29/21,18.4,18.9,18.3,18.7,11431485.0
11/29/21,5.9,5.9,5.8,5.8,267640.0
11/29/21,6.4,6.5,6.4,6.5,21075.0
11/29/21,6.7,6.9,6.7,6.8,130525.0
11/29/21,24.9,24.9,23.4,23.7,2502.0
11/29/21,114.3,114.4,110.0,110.0,70026.0
11/29/21,27.1,27.6,27.1,27.3,30184.0
11/29/21,19.7,20.2,19.3,19.9,544871.0
11/29/21,39.9,39.9,39.2,39.9,187377.0
11/29/21,31.5,31.6,31.1,31.5,361703.0
11/29/21,26.2,27.1,26.1,26.9,554763.0
11/29/21,63.6,64.4,63.0,64.0,101044.0
11/29/21,36.8,36.8,34.1,35.8,20575.0
11/29/21,31.0,32.5,31.0,32.0,11380.0
11/29/21,24.0,24.1,23.7,24.0,419456.0
11/29/21,173.6,173.6,171.0,171.2,1156.0
11/29/21,43.6,43.6,42.7,42.9,93826.0
11/29/21,325.0,325.0,321.0,322.3,4257.0
11/29/21,40.3,40.7,39.3,39.7,73905.0
11/29/21,277.0,281.0,270.0,275.0,5711.0
11/29/21,10.4,10.5,10.0,10.2,211893.0
11/29/21,64.7,66.5,64.7,65.0,159910.0
11/29/21,6.9,7.1,6.9,7.0,2044532.0
11/29/21,394.5,394.5,385.8,386.7,3335.0
11/29/21,32.3,32.9,32.0,32.4,135072.0
11/29/21,8.8,9.1,8.7,8.9,190855.0
11/29/21,33.0,33.1,31.4,31.9,258338.0
11/29/21,39.4,39.8,39.2,39.4,1293818.0
11/29/21,58.5,59.0,57.6,57.8,25209.0
11/29/21,75.3,76.8,74.7,75.3,935895.0
11/29/21,779.5,779.5,754.0,773.7,864.0
11/29/21,1389.9,1403.5,1383.0,1397.7,2000.0
11/29/21,37.4,37.7,36.9,37.2,529184.0
11/29/21,39.4,40.2,39.4,39.7,173134.0
11/29/21,7.0,7.2,7.0,7.0,514410.0
11/29/21,24.0,24.5,23.9,24.0,819664.0
11/29/21,30.9,31.2,30.1,30.4,976639.0
11/29/21,2278.1,2291.0,2278.1,2283.2,1956.0
11/29/21,58.2,59.9,58.2,59.1,279701.0
11/29/21,8.2,8.2,8.1,8.1,364328.0
11/29/21,15.5,15.5,15.0,15.3,9565.0
11/29/21,75.7,77.0,75.5,76.9,14179.0
11/29/21,71.7,71.7,69.2,69.5,51737.0
11/29/21,18.7,19.1,18.4,19.0,13282.0
11/29/21,18.2,18.5,17.9,18.1,6001670.0
11/29/21,48.3,48.3,46.0,46.2,14606.0
11/29/21,21.0,21.3,20.6,20.8,308316.0
11/29/21,26.0,27.3,25.4,26.6,756789.0
11/29/21,67.0,68.9,67.0,67.5,1355.0
11/29/21,17.3,18.0,17.2,17.5,99129.0
11/29/21,25.0,26.0,24.0,25.3,331654.0
11/29/21,63.9,63.9,62.5,62.6,39233.0
11/29/21,12.5,12.8,12.2,12.6,13658.0
11/29/21,88.1,88.7,86.5,87.0,68577.0
11/29/21,23.9,24.2,23.7,23.8,2775627.0
11/29/21,500.0,508.0,498.8,503.5,3283.0
11/29/21,111.8,111.8,109.0,110.6,39388.0
11/29/21,18.8,19.0,18.5,18.9,94523.0
11/29/21,136.0,140.0,133.1,135.0,14303.0
11/29/21,197.0,197.0,192.1,192.2,17085.0
11/29/21,19.8,20.3,19.8,19.9,55921.0
11/29/21,41.3,41.4,40.7,41.2,282349.0
11/29/21,194.9,197.0,192.1,196.0,7909.0
11/29/21,28.8,29.3,28.0,28.7,160027.0
11/29/21,8.0,8.1,7.9,8.0,2195112.0
11/29/21,15.4,15.8,15.4,15.6,1633840.0
11/29/21,8.7,8.7,8.6,8.6,67452.0
11/29/21,38.3,38.3,36.7,37.3,203524.0
11/29/21,19.4,21.3,19.3,20.9,1359005.0
11/29/21,56.5,57.0,55.9,56.6,1021749.0
11/29/21,54.7,54.8,53.8,54.0,65459.0
11/29/21,13.6,13.6,13.5,13.5,1500.0
11/29/21,258.9,258.9,251.4,252.9,3608.0
11/29/21,50.9,50.9,47.7,48.9,213855.0
11/29/21,50.7,51.3,49.6,50.0,178114.0
11/29/21,30.9,31.7,30.6,30.9,3416304.0
11/29/21,515.0,540.0,515.0,531.2,2501.0
11/29/21,82.6,82.6,80.0,80.7,35881.0
11/29/21,7.0,7.1,6.9,7.0,251549.0
11/29/21,10.9,11.2,10.7,11.0,174866.0
11/29/21,18.0,18.0,17.7,17.8,32208.0
11/29/21,161.4,163.5,160.0,161.3,38046.0
11/29/21,47.8,48.0,47.0,47.9,106799.0
11/29/21,210.3,213.9,210.0,211.0,9572.0
11/29/21,128.5,134.9,128.1,133.1,68074.0
11/29/21,74.8,74.8,73.2,73.9,43197.0
11/29/21,12.3,12.8,12.3,12.4,1112288.0
11/29/21,32.3,33.0,31.8,32.0,648930.0
11/29/21,47.1,47.1,46.3,46.8,66575.0
11/29/21,9.0,9.1,8.7,8.7,191530.0
11/29/21,485.0,493.0,485.0,487.3,11613.0
11/29/21,56.8,56.8,54.1,54.9,5269.0
11/29/21,25.3,26.3,25.3,26.1,50783.0
11/29/21,5.8,5.8,5.7,5.7,204619.0
11/29/21,109.0,109.0,107.0,107.3,31997.0
11/29/21,5.6,5.7,5.5,5.6,620385.0
11/29/21,84.0,84.0,78.0,78.0,23954.0
11/29/21,53.5,54.9,53.3,54.0,714416.0
11/29/21,85.3,85.3,82.0,82.5,26270.0
11/29/21,83.0,84.5,82.5,84.2,13410.0
11/29/21,15.1,15.4,15.0,15.4,4504283.0
11/29/21,61.1,63.5,61.1,62.5,67680.0
11/29/21,8.8,8.9,8.7,8.8,241712.0
11/29/21,7.1,7.3,7.1,7.2,2831.0
11/29/21,22.9,22.9,22.2,22.3,525949.0
11/29/21,16.2,16.4,16.0,16.1,781969.0
11/29/21,51.4,53.0,51.4,53.0,80893.0
11/29/21,56.0,56.0,54.5,55.1,18341.0
11/29/21,22.2,22.9,22.1,22.2,133110.0
11/29/21,100.9,102.0,98.9,101.0,9870.0
11/29/21,122.1,125.8,115.7,119.5,23563.0
11/29/21,100.0,101.9,98.3,99.1,2274210.0
11/29/21,26.2,26.9,26.2,26.6,55621.0
11/29/21,37.7,37.7,36.1,36.3,137067.0
11/29/21,47.6,49.0,47.6,48.3,50614.0
11/29/21,25.5,26.9,25.5,26.1,371413.0
11/29/21,317.0,323.3,315.0,316.3,134584.0
11/29/21,255.6,259.9,250.0,254.0,1688.0
11/29/21,44.5,44.5,43.8,44.2,140503.0
11/29/21,135.0,136.8,135.0,135.2,4253.0
11/29/21,4997.0,4997.0,4861.2,4900.0,122.0
11/29/21,10.1,10.3,10.0,10.2,66132.0
11/29/21,11.0,11.0,10.9,11.0,19305.0
11/29/21,84.9,84.9,81.0,81.5,8262.0
11/29/21,1300.0,1304.0,1291.6,1293.0,14675.0
11/29/21,890.7,895.0,890.7,890.7,56.0
11/29/21,49.0,49.5,47.9,48.0,92793.0
11/29/21,9.8,9.9,9.7,9.8,734603.0
11/29/21,6.0,6.2,5.9,6.1,523619.0
11/29/21,38.6,38.8,38.6,38.6,262101.0
11/29/21,22.2,22.5,22.2,22.4,235227.0
11/29/21,52.0,52.0,51.0,51.8,44470.0
11/29/21,34.3,35.7,34.3,35.2,131440.0
11/29/21,42.6,43.7,42.6,43.4,160089.0
11/29/21,63.0,63.0,60.4,61.1,13716.0
11/29/21,24.8,24.9,24.1,24.3,370308.0
11/29/21,42.7,43.0,41.8,41.9,2482236.0
11/29/21,15.5,15.6,15.2,15.3,99845.0
11/29/21,19.9,20.0,18.9,19.3,1213989.0
11/29/21,26.1,26.3,25.0,26.3,84514.0
11/29/21,52.7,56.3,51.9,55.7,918106.0
11/29/21,73.0,74.1,71.9,72.0,18959.0
11/29/21,80.0,82.9,80.0,82.4,58447.0
11/29/21,32.9,33.0,32.0,32.1,127097.0
11/29/21,25.1,25.1,24.5,24.7,90088.0
11/29/21,170.0,173.0,152.0,160.0,1209.0
11/29/21,18.5,18.5,18.1,18.2,891668.0
11/29/21,40.6,42.6,40.6,42.0,649991.0
11/29/21,8.8,8.9,8.7,8.7,66834.0
11/29/21,9.7,9.7,9.5,9.6,36707.0
11/29/21,9.9,9.9,9.5,9.8,107286.0
11/29/21,22.5,22.5,22.3,22.3,142490.0
11/29/21,25.9,25.9,24.8,25.2,68925.0
11/29/21,30.7,31.2,30.3,30.9,217592.0
11/29/21,16.5,17.0,15.6,15.9,749780.0
11/29/21,67.9,74.4,67.9,73.4,4261.0
11/29/21,15.0,15.3,15.0,15.1,866946.0
11/29/21,24.9,25.1,24.7,25.0,181494.0
11/29/21,18.4,18.9,18.4,18.9,349445.0
11/29/21,15.4,15.4,14.9,15.2,165951.0
11/29/21,168.0,169.9,168.0,169.8,8145.0
11/29/21,47.0,50.0,45.0,47.0,52826.0
11/29/21,49.3,49.3,49.3,49.3,42907.0
11/29/21,27.4,27.6,26.6,27.1,273263.0
11/29/21,418.2,423.8,415.5,416.4,1732.0
11/29/21,63.2,65.0,63.2,64.7,91040.0
11/29/21,581.0,593.8,558.6,565.8,82036.0
11/29/21,74.3,74.4,72.7,73.3,58128.0
11/29/21,17.6,17.6,16.8,16.9,54513.0
11/29/21,16.2,16.7,16.2,16.4,886153.0
11/29/21,29.7,30.7,29.7,30.0,413621.0
11/29/21,100.7,101.2,96.7,97.4,414855.0
11/29/21,51.0,53.0,50.9,52.0,146183.0
11/29/21,216.1,217.9,215.4,217.2,288023.0
11/29/21,20.5,21.0,20.5,20.6,1063248.0
11/29/21,155.1,159.9,155.1,157.5,2878.0
11/29/21,75.8,78.1,75.8,77.3,51867.0
11/29/21,10.6,10.9,10.5,10.6,1795414.0
11/29/21,100.5,101.0,97.1,97.7,59522.0
11/29/21,39.1,39.1,38.8,38.9,422900.0
